n,instance_index,instance_id,seed,dist_family,rho,heterogeneity,cost_scenario,method,experiment_scope,k_in,k_out,time_limit,mip_gap_target,solver_status,status_text,feasible,solver_runtime,wall_time,mip_gap,objective_raw,revenue_in_sample,revenue_out_sample,ratio_out_in,drop,bundle_space_size,bundle_price_count_full,used_cache,instance_path,result_path,log_path,error_message
5,1,cpbsd_instance_001_N5_K50_uniform_rho0.0_full_zero,20884306,uniform,0.0,full,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,2.1743810176849365,2.174422025680542,0.008103250119675753,24.85098677336408,24.8509867733641,22.334373315501796,0.8987318499336344,0.10126815006636558,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_uniform_rho0.0_full_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.0_full_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.0_full_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho-0.5_none_hvlm,20790306,logit,-0.5,none,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,18.014145851135254,18.01418900489807,0.009797686819700429,1.1888673539875338,1.1888673539875563,1.0675948165854894,0.8979932143015711,0.10200678569842891,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_none_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_none_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_none_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho0.0_partial_hvhm,20801306,logit,0.0,partial,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,139.59641408920288,139.59663009643555,0.009679469032441492,1.484069452823402,1.449073102103128,1.2887089942682348,0.8893333210021309,0.11066667899786908,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_partial_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_partial_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_partial_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho-0.5_partial_hvlm,20847306,normal,-0.5,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,41.914581060409546,41.91462588310242,0.009692233956300528,1.8409557183913756,1.824773420744554,1.616022011217589,0.8856014630891603,0.11439853691083968,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_partial_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_lognormal_rho-0.5_full_hvhm,20822306,lognormal,-0.5,full,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,47.74730396270752,47.74738001823425,0.009705020859954635,2.67034920333164,2.67034920333165,2.3532116132348735,0.8812374090620428,0.11876259093795716,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_full_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_full_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_lognormal_rho-0.5_none_hvlm,20817306,lognormal,-0.5,none,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,26.90056014060974,26.900604248046875,0.009211458917811244,1.0652584615774838,1.0652584615774712,0.9370047235688788,0.8796031736573395,0.12039682634266047,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_none_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_none_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_none_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho-0.5_partial_hvlm,20793306,logit,-0.5,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,24.518434047698975,24.51846194267273,0.009548164878519706,1.9706433876269562,1.970643387626955,1.7250242061035561,0.8753609186392811,0.12463908136071888,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_partial_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_uniform_rho0.5_full_zero,20893306,uniform,0.5,full,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,3.4692020416259766,3.469252824783325,0.007298998901098153,24.413965108988013,24.413965108988005,21.31086301267488,0.8728964311016109,0.12710356889838914,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_full_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_full_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_full_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_lognormal_rho0.5_none_zero,20833306,lognormal,0.5,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.2137129306793,300.2138307094574,0.03202655212455195,3.039995826875496,3.039995826885903,2.6535909048988353,0.8728929432831191,0.12710705671688094,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.5_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.5_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.5_none_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho0.0_none_zero,20797306,logit,0.0,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,42.974663972854614,42.974722146987915,0.009486033444212302,3.9758500311688625,3.975850031168862,3.4661817943945943,0.8718089885738396,0.1281910114261604,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_none_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho0.5_none_hvlm,20808306,logit,0.5,none,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,31.881397008895874,31.881585121154785,0.009372453780475873,1.0054284046614368,1.0054284046614357,0.8689758073208779,0.8642841233568427,0.13571587664315732,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho0.5_none_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.5_none_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.5_none_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho-0.5_full_zero,20848306,normal,-0.5,full,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,1.318315029144287,1.3183560371398926,0.009754499770368385,25.469810468867546,25.469810468867582,21.96051703465644,0.8622175285324308,0.13778247146756917,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_full_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_full_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_full_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho0.0_full_hvlm,20805306,logit,0.0,full,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,50.90693497657776,50.9075288772583,0.008784134538303427,1.1434284340052674,1.143428434005101,0.975533000175735,0.853164895295391,0.14683510470460903,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_full_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_full_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_full_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_uniform_rho0.5_partial_zero,20890306,uniform,0.5,partial,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,10.330719947814941,10.330791234970093,0.008371672431460113,14.635744048675548,14.63574404866822,12.418676577851242,0.8485169279098782,0.1514830720901218,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_partial_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_partial_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_partial_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_zero,20764306,exponential,-0.5,partial,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.18118381500244,300.18139576911926,0.07780968446166618,9.881281195958756,9.881281195958765,8.38195226628906,0.8482657359975851,0.15173426400241485,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_lognormal_rho0.5_partial_zero,20836306,lognormal,0.5,partial,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,29.88918399810791,29.88921809196472,0.009776282480162208,10.786085970727676,10.786085970727665,9.147384063666573,0.8480726084041642,0.1519273915958358,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.5_partial_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.5_partial_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.5_partial_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_lognormal_rho-0.5_full_zero,20821306,lognormal,-0.5,full,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,120.1338369846344,120.13387608528137,0.009847799518259663,20.174171915520198,20.17417191552014,17.105421789393407,0.8478871827316035,0.15211281726839654,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_full_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_full_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_full_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho0.5_partial_hvhm,20810306,logit,0.5,partial,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.10457587242126,300.1047387123108,0.02307790790832884,1.3217371188633225,1.3217371188633251,1.1203593536315624,0.8476415904813623,0.15235840951863766,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho0.5_partial_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.5_partial_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.5_partial_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_exponential_rho-0.5_none_zero,20761306,exponential,-0.5,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.15392804145813,300.1541950702667,0.04767074936241758,3.2926067334728235,3.2155555015544013,2.7249581387997814,0.8474299813772567,0.15257001862274333,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_none_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_lognormal_rho0.0_none_hvlm,20826306,lognormal,0.0,none,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,201.86691403388977,201.86712384223938,0.00872313973457829,1.0180810229895156,0.9997429983247099,0.8467936649593774,0.8470113482948789,0.1529886517051211,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.0_none_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.0_none_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.0_none_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho0.5_none_zero,20806306,logit,0.5,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,29.551840782165527,29.552112102508545,0.009242896377076367,3.710684289910565,3.7106842899105623,3.1302493388492842,0.8435773820371907,0.15642261796280932,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho0.5_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.5_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.5_none_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho0.0_partial_hvlm,20856306,normal,0.0,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,228.76376581192017,228.76383209228516,0.009562359867006669,1.7636643122426268,1.7636643122425582,1.486628718203316,0.8429204514055273,0.1570795485944727,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_partial_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho-0.5_full_hvlm,20796306,logit,-0.5,full,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,31.135630130767822,31.135697841644287,0.009766140690840532,1.202479454246927,1.2024794542469275,1.0112385488718887,0.8409611867382745,0.15903881326172553,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_full_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_full_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_full_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho-0.5_full_hvhm,20795306,logit,-0.5,full,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,301.07833909988403,301.07869601249695,0.012093652851746076,1.3829618429480846,1.3829618429480843,1.1597958532950903,0.838631853227948,0.16136814677205202,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_full_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_full_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_uniform_rho-0.5_full_hvhm,20876306,uniform,-0.5,full,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,105.3358302116394,105.33587098121643,0.009014132328623992,1.7474168832015593,1.7474168832015087,1.4624320510968425,0.8369107939586032,0.16308920604139676,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_uniform_rho-0.5_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho-0.5_full_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho-0.5_full_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho0.5_none_zero,20860306,normal,0.5,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.188805103302,300.188866853714,0.013446284957582476,3.4236350825077304,3.423635082507729,2.838993243569679,0.8292335997124395,0.17076640028756052,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho0.5_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.5_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.5_none_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho0.0_full_zero,20857306,normal,0.0,full,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,1.7987902164459229,1.7988369464874268,0.005280749811402282,26.156410027101707,26.156410017618278,21.590654502971457,0.8254441067573323,0.17455589324266774,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_full_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_full_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_full_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_lognormal_rho-0.5_partial_hvlm,20820306,lognormal,-0.5,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,205.6742298603058,205.67445921897888,0.009392345857838541,2.645111529641302,2.2910469350134117,1.8856350995031967,0.8230451636261037,0.1769548363738963,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho-0.5_partial_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho-0.5_none_zero,20842306,normal,-0.5,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,46.77820086479187,46.778281927108765,0.009586594845484199,4.176852918911756,4.176852918911757,3.414882585157302,0.8175730990419985,0.18242690095800151,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_none_zero__mb.solver.log,
